driver_id,vehicle_type,is_ev,status,rating,experience_months,home_zone_id,current_zone_id,daily_trip_target,battery_capacity_kwh,avg_daily_earnings,preferred_shift,join_date,city
DRV0812,Auto,False,active,3.6,16,Z196,Z170,12,,1218,night,2022-09-08,Bangalore
DRV0813,Bike,False,active,4.8,6,Z081,Z151,29,,642,evening,2023-07-05,Bangalore
DRV0814,Bike,False,suspended,4.5,53,Z048,Z048,21,,830,afternoon,2021-01-01,Bangalore
DRV0815,Auto,False,active,4.1,28,Z107,Z030,12,,1150,evening,2021-09-13,Bangalore
DRV0816,Bike,False,active,4.1,5,Z186,Z125,24,,300,afternoon,2023-08-04,Bangalore
DRV0817,Auto,False,active,3.7,8,Z073,Z023,12,,983,morning,2023-05-06,Bangalore
DRV0818,Bike,False,suspended,4.1,2,Z054,Z054,30,,663,morning,2023-11-02,Bangalore
DRV0819,EV Bike,True,inactive,3.2,30,Z027,Z027,19,3.4,823,morning,2021-07-15,Bangalore
DRV0820,Bike,False,active,4.0,22,Z125,Z121,15,,824,morning,2022-03-12,Bangalore
DRV0821,Auto,False,inactive,4.5,3,Z015,Z015,20,,1058,flexible,2023-10-03,Bangalore
DRV0822,EV Bike,True,active,4.2,6,Z156,Z075,18,3.5,806,evening,2023-07-05,Bangalore
DRV0823,EV Auto,True,inactive,4.0,3,Z060,Z060,14,3.7,855,evening,2023-10-03,Bangalore
DRV0824,Bike,False,active,4.5,2,Z030,Z127,26,,302,morning,2023-11-02,Bangalore
DRV0825,Bike,False,active,3.8,5,Z059,Z130,22,,494,flexible,2023-08-04,Bangalore
DRV0826,EV Bike,True,active,4.7,34,Z072,Z186,25,3.8,918,afternoon,2021-03-17,Bangalore
DRV0827,Auto,False,suspended,3.5,8,Z053,Z053,21,,858,evening,2023-05-06,Bangalore
DRV0828,Bike,False,active,4.5,4,Z029,Z107,30,,689,evening,2023-09-03,Bangalore
DRV0829,EV Auto,True,active,4.5,30,Z188,Z041,9,3.2,969,morning,2021-07-15,Bangalore
DRV0830,Bike,False,active,4.8,20,Z093,Z091,16,,493,flexible,2022-05-11,Bangalore
DRV0831,EV Bike,True,inactive,4.2,23,Z030,Z030,24,4.4,668,night,2022-02-10,Bangalore
DRV0832,EV Auto,True,active,4.4,16,Z030,Z144,10,3.8,861,flexible,2022-09-08,Bangalore
DRV0833,EV Auto,True,active,4.5,7,Z113,Z196,9,2.8,704,afternoon,2023-06-05,Bangalore
DRV0834,EV Bike,True,active,4.6,2,Z110,Z197,25,3.2,756,evening,2023-11-02,Bangalore
DRV0835,Bike,False,active,5.0,9,Z093,Z162,22,,1018,afternoon,2023-04-06,Bangalore
DRV0836,Bike,False,active,4.6,12,Z109,Z118,26,,779,night,2023-01-06,Bangalore
DRV0837,Auto,False,active,4.3,24,Z093,Z081,22,,1079,morning,2022-01-11,Bangalore
DRV0838,EV Bike,True,active,4.0,30,Z160,Z015,18,3.9,881,flexible,2021-07-15,Bangalore
DRV0839,Auto,False,active,4.0,8,Z070,Z136,21,,807,evening,2023-05-06,Bangalore
DRV0840,EV Bike,True,active,4.6,15,Z113,Z179,24,3.3,837,morning,2022-10-08,Bangalore
DRV0841,Bike,False,active,4.2,9,Z194,Z185,19,,725,morning,2023-04-06,Bangalore
DRV0842,Auto,False,active,4.4,24,Z168,Z041,10,,955,evening,2022-01-11,Bangalore
DRV0843,Bike,False,active,4.1,33,Z130,Z029,16,,756,evening,2021-04-16,Bangalore
DRV0844,Bike,False,active,4.2,5,Z115,Z077,15,,679,night,2023-08-04,Bangalore
DRV0845,EV Auto,True,active,4.6,15,Z161,Z171,12,3.8,994,night,2022-10-08,Bangalore
DRV0846,Auto,False,active,4.9,36,Z196,Z064,15,,1084,morning,2021-01-16,Bangalore
DRV0847,EV Bike,True,active,4.4,15,Z111,Z106,12,4.3,661,evening,2022-10-08,Bangalore
DRV0848,Bike,False,active,3.8,37,Z162,Z144,27,,751,evening,2021-01-01,Bangalore
DRV0849,EV Auto,True,active,4.0,7,Z188,Z107,10,3.5,781,evening,2023-06-05,Bangalore
DRV0850,EV Auto,True,active,4.4,29,Z190,Z055,10,4.4,1092,afternoon,2021-08-14,Bangalore
DRV0851,EV Auto,True,active,4.5,16,Z034,Z095,10,2.7,766,afternoon,2022-09-08,Bangalore
DRV0852,Bike,False,active,4.2,7,Z037,Z037,28,,558,morning,2023-06-05,Bangalore
DRV0853,EV Bike,True,active,3.8,18,Z098,Z018,19,3.1,577,evening,2022-07-10,Bangalore
DRV0854,Bike,False,active,4.7,10,Z156,Z034,19,,545,night,2023-03-07,Bangalore
DRV0855,Auto,False,active,4.0,21,Z023,Z160,16,,800,afternoon,2022-04-11,Bangalore
DRV0856,Bike,False,active,4.0,9,Z070,Z166,17,,625,evening,2023-04-06,Bangalore
DRV0857,EV Bike,True,active,4.3,21,Z034,Z165,21,3.7,815,morning,2022-04-11,Bangalore
DRV0858,Auto,False,active,3.7,10,Z016,Z031,10,,1012,morning,2023-03-07,Bangalore
DRV0859,Auto,False,inactive,4.0,6,Z154,Z154,16,,961,evening,2023-07-05,Bangalore
DRV0860,EV Auto,True,active,4.0,71,Z018,Z136,9,2.7,1004,morning,2021-01-01,Bangalore
DRV0861,Bike,False,active,4.2,4,Z027,Z040,24,,528,morning,2023-09-03,Bangalore
DRV0862,EV Auto,True,active,4.8,22,Z077,Z100,14,4.3,886,afternoon,2022-03-12,Bangalore
DRV0863,EV Auto,True,inactive,3.5,10,Z064,Z064,16,3.3,788,morning,2023-03-07,Bangalore
DRV0864,Bike,False,active,3.9,12,Z126,Z008,28,,580,afternoon,2023-01-06,Bangalore
DRV0865,EV Auto,True,active,3.8,20,Z157,Z167,14,3.4,829,night,2022-05-11,Bangalore
DRV0866,Auto,False,active,4.2,2,Z155,Z044,18,,957,evening,2023-11-02,Bangalore
DRV0867,Bike,False,active,4.0,17,Z075,Z168,20,,652,afternoon,2022-08-09,Bangalore
DRV0868,Bike,False,active,4.8,6,Z162,Z055,24,,779,evening,2023-07-05,Bangalore
DRV0869,Bike,False,active,4.5,23,Z036,Z186,23,,577,evening,2022-02-10,Bangalore
DRV0870,EV Bike,True,inactive,3.6,6,Z163,Z163,23,3.0,791,evening,2023-07-05,Bangalore
DRV0871,Bike,False,active,4.6,53,Z085,Z005,19,,897,evening,2021-01-01,Bangalore
DRV0872,EV Auto,True,active,4.1,16,Z191,Z181,16,2.7,963,flexible,2022-09-08,Bangalore
DRV0873,Auto,False,active,4.6,10,Z172,Z114,15,,1090,night,2023-03-07,Bangalore
DRV0874,Bike,False,active,4.2,6,Z179,Z003,18,,599,afternoon,2023-07-05,Bangalore
DRV0875,Bike,False,active,4.4,10,Z192,Z092,21,,642,evening,2023-03-07,Bangalore
DRV0876,EV Bike,True,active,4.0,21,Z093,Z010,23,2.9,805,morning,2022-04-11,Bangalore
DRV0877,EV Bike,True,active,4.2,2,Z146,Z129,20,3.8,639,evening,2023-11-02,Bangalore
DRV0878,Auto,False,active,4.3,11,Z035,Z191,12,,977,flexible,2023-02-05,Bangalore
DRV0879,EV Bike,True,active,4.0,24,Z188,Z006,20,2.5,577,afternoon,2022-01-11,Bangalore
DRV0880,Auto,False,active,4.2,18,Z083,Z111,14,,979,evening,2022-07-10,Bangalore
DRV0881,Auto,False,active,3.7,23,Z194,Z058,14,,1097,afternoon,2022-02-10,Bangalore
DRV0882,Bike,False,active,4.3,1,Z160,Z007,22,,673,flexible,2023-12-02,Bangalore
DRV0883,Bike,False,active,3.9,6,Z167,Z025,15,,547,evening,2023-07-05,Bangalore
DRV0884,Auto,False,active,4.9,17,Z030,Z122,15,,948,night,2022-08-09,Bangalore
DRV0885,Auto,False,active,4.0,55,Z163,Z159,22,,1203,afternoon,2021-01-01,Bangalore
DRV0886,Bike,False,suspended,4.4,32,Z097,Z097,25,,814,morning,2021-05-16,Bangalore
DRV0887,EV Bike,True,active,4.2,5,Z112,Z017,12,2.6,764,night,2023-08-04,Bangalore
DRV0888,Bike,False,active,4.8,25,Z163,Z169,15,,806,night,2021-12-12,Bangalore
DRV0889,EV Bike,True,active,3.9,9,Z188,Z007,17,2.9,699,morning,2023-04-06,Bangalore
DRV0890,Auto,False,active,4.3,14,Z050,Z147,20,,1061,afternoon,2022-11-07,Bangalore
DRV0891,Auto,False,active,3.9,41,Z036,Z012,12,,939,afternoon,2021-01-01,Bangalore
DRV0892,EV Auto,True,active,4.6,11,Z155,Z199,12,3.7,981,afternoon,2023-02-05,Bangalore
DRV0893,EV Auto,True,active,3.7,23,Z037,Z015,16,4.2,1048,afternoon,2022-02-10,Bangalore
DRV0894,Bike,False,active,3.6,19,Z018,Z088,21,,450,evening,2022-06-10,Bangalore
DRV0895,Bike,False,active,4.0,11,Z158,Z077,28,,758,evening,2023-02-05,Bangalore
DRV0896,EV Bike,True,active,3.9,13,Z013,Z164,15,3.7,715,morning,2022-12-07,Bangalore
DRV0897,Auto,False,suspended,4.0,20,Z196,Z196,13,,1173,night,2022-05-11,Bangalore
DRV0898,Bike,False,active,3.9,4,Z157,Z030,19,,560,evening,2023-09-03,Bangalore
DRV0899,EV Auto,True,active,4.5,31,Z051,Z051,12,3.9,1045,afternoon,2021-06-15,Bangalore
DRV0900,Auto,False,active,3.9,7,Z068,Z026,20,,974,evening,2023-06-05,Bangalore
DRV0901,EV Bike,True,active,3.8,14,Z123,Z062,17,2.8,620,evening,2022-11-07,Bangalore
DRV0902,EV Bike,True,active,3.3,8,Z193,Z017,14,2.9,753,afternoon,2023-05-06,Bangalore
DRV0903,Bike,False,active,4.4,7,Z063,Z012,21,,700,afternoon,2023-06-05,Bangalore
DRV0904,Bike,False,active,3.7,13,Z131,Z150,30,,501,night,2022-12-07,Bangalore
DRV0905,EV Bike,True,active,4.1,15,Z103,Z193,20,2.9,622,evening,2022-10-08,Bangalore
DRV0906,Auto,False,active,3.6,36,Z122,Z069,20,,1081,evening,2021-01-16,Bangalore
DRV0907,Bike,False,inactive,4.6,36,Z064,Z064,27,,837,flexible,2021-01-16,Bangalore
DRV0908,Auto,False,inactive,4.0,17,Z156,Z156,12,,1175,afternoon,2022-08-09,Bangalore
DRV0909,Auto,False,active,4.4,4,Z151,Z160,16,,808,afternoon,2023-09-03,Bangalore
DRV0910,Bike,False,active,3.8,3,Z018,Z046,29,,704,morning,2023-10-03,Bangalore
DRV0911,EV Auto,True,active,4.6,14,Z155,Z165,11,2.7,1030,morning,2022-11-07,Bangalore
DRV0912,Bike,False,active,4.1,8,Z092,Z065,24,,690,night,2023-05-06,Bangalore
DRV0913,Bike,False,active,4.1,14,Z198,Z184,23,,632,afternoon,2022-11-07,Bangalore
DRV0914,Bike,False,suspended,3.6,2,Z149,Z149,15,,681,flexible,2023-11-02,Bangalore
DRV0915,EV Auto,True,inactive,3.6,5,Z194,Z194,16,3.7,807,evening,2023-08-04,Bangalore
DRV0916,Auto,False,active,4.2,15,Z026,Z081,16,,1028,morning,2022-10-08,Bangalore
DRV0917,Bike,False,active,3.6,15,Z160,Z033,24,,449,night,2022-10-08,Bangalore
DRV0918,EV Bike,True,active,4.6,4,Z189,Z193,24,3.1,796,evening,2023-09-03,Bangalore
DRV0919,Auto,False,active,3.1,37,Z092,Z146,16,,1085,morning,2021-01-01,Bangalore
DRV0920,Bike,False,active,4.4,3,Z122,Z164,24,,881,evening,2023-10-03,Bangalore
DRV0921,Bike,False,inactive,3.8,8,Z018,Z018,20,,670,afternoon,2023-05-06,Bangalore
DRV0922,Bike,False,active,4.4,5,Z023,Z095,15,,528,afternoon,2023-08-04,Bangalore
DRV0923,EV Auto,True,active,4.5,5,Z197,Z018,11,3.1,846,night,2023-08-04,Bangalore
DRV0924,Auto,False,active,3.1,1,Z082,Z151,18,,936,evening,2023-12-02,Bangalore
DRV0925,Bike,False,suspended,5.0,18,Z108,Z108,22,,556,flexible,2022-07-10,Bangalore
DRV0926,Auto,False,active,3.8,1,Z074,Z166,15,,1005,afternoon,2023-12-02,Bangalore
DRV0927,EV Bike,True,inactive,4.3,33,Z042,Z042,18,2.9,1026,evening,2021-04-16,Bangalore
DRV0928,Bike,False,inactive,4.3,12,Z040,Z040,23,,700,evening,2023-01-06,Bangalore
DRV0929,Bike,False,active,4.6,11,Z127,Z106,18,,579,evening,2023-02-05,Bangalore
DRV0930,EV Bike,True,active,4.3,39,Z053,Z130,12,3.8,809,evening,2021-01-01,Bangalore
DRV0931,Auto,False,active,3.9,9,Z044,Z102,10,,937,evening,2023-04-06,Bangalore
DRV0932,Bike,False,active,4.1,15,Z124,Z018,17,,787,evening,2022-10-08,Bangalore
DRV0933,Bike,False,active,4.0,9,Z040,Z044,15,,670,afternoon,2023-04-06,Bangalore
DRV0934,Auto,False,active,4.1,106,Z199,Z003,12,,1461,morning,2021-01-01,Bangalore
DRV0935,Auto,False,inactive,3.4,5,Z113,Z113,20,,999,evening,2023-08-04,Bangalore
DRV0936,Auto,False,inactive,3.7,2,Z082,Z082,10,,733,morning,2023-11-02,Bangalore
DRV0937,Bike,False,active,4.0,24,Z064,Z052,17,,455,flexible,2022-01-11,Bangalore
DRV0938,Bike,False,active,4.7,1,Z058,Z025,20,,721,afternoon,2023-12-02,Bangalore
DRV0939,Bike,False,active,4.5,12,Z044,Z160,21,,523,morning,2023-01-06,Bangalore
DRV0940,Bike,False,active,4.3,2,Z108,Z168,25,,791,evening,2023-11-02,Bangalore
DRV0941,Bike,False,active,4.4,28,Z101,Z012,17,,914,night,2021-09-13,Bangalore
DRV0942,Auto,False,suspended,4.5,14,Z146,Z146,14,,1044,afternoon,2022-11-07,Bangalore
DRV0943,Auto,False,active,4.4,18,Z198,Z178,15,,886,night,2022-07-10,Bangalore
DRV0944,Auto,False,suspended,3.9,4,Z024,Z024,10,,983,afternoon,2023-09-03,Bangalore
DRV0945,Auto,False,active,4.3,43,Z192,Z004,10,,1170,afternoon,2021-01-01,Bangalore
DRV0946,Auto,False,active,4.4,20,Z023,Z036,17,,1173,morning,2022-05-11,Bangalore
DRV0947,Bike,False,active,4.3,19,Z154,Z114,25,,807,evening,2022-06-10,Bangalore
DRV0948,EV Bike,True,active,4.2,23,Z166,Z074,25,3.2,618,morning,2022-02-10,Bangalore
DRV0949,Bike,False,inactive,3.9,7,Z176,Z176,22,,556,evening,2023-06-05,Bangalore
DRV0950,Bike,False,active,3.9,10,Z127,Z018,21,,567,flexible,2023-03-07,Bangalore
DRV0951,Bike,False,active,4.2,4,Z053,Z061,17,,728,afternoon,2023-09-03,Bangalore
DRV0952,Auto,False,active,4.3,9,Z066,Z078,19,,887,morning,2023-04-06,Bangalore
DRV0953,EV Bike,True,active,4.4,29,Z093,Z102,19,3.3,918,evening,2021-08-14,Bangalore
DRV0954,Bike,False,active,4.6,6,Z124,Z006,27,,498,night,2023-07-05,Bangalore
DRV0955,EV Auto,True,active,4.3,8,Z195,Z045,12,3.4,956,afternoon,2023-05-06,Bangalore
DRV0956,Auto,False,active,3.9,22,Z125,Z051,13,,936,flexible,2022-03-12,Bangalore
DRV0957,Auto,False,active,4.4,6,Z110,Z102,16,,765,evening,2023-07-05,Bangalore
DRV0958,Auto,False,active,4.6,28,Z034,Z099,13,,1104,flexible,2021-09-13,Bangalore
DRV0959,EV Bike,True,active,3.9,2,Z192,Z126,12,3.3,729,afternoon,2023-11-02,Bangalore
DRV0960,Bike,False,active,3.8,11,Z093,Z162,15,,827,morning,2023-02-05,Bangalore
DRV0961,Auto,False,inactive,4.3,1,Z066,Z066,10,,717,evening,2023-12-02,Bangalore
DRV0962,EV Auto,True,active,3.7,42,Z026,Z133,14,3.0,1199,afternoon,2021-01-01,Bangalore
DRV0963,EV Auto,True,active,4.1,42,Z082,Z188,9,2.7,1147,evening,2021-01-01,Bangalore
DRV0964,EV Bike,True,active,4.0,16,Z053,Z192,16,4.5,807,night,2022-09-08,Bangalore
DRV0965,Bike,False,active,4.5,36,Z153,Z107,24,,853,morning,2021-01-16,Bangalore
DRV0966,Bike,False,active,4.2,3,Z129,Z029,29,,554,morning,2023-10-03,Bangalore
DRV0967,Bike,False,active,4.2,28,Z067,Z105,29,,723,flexible,2021-09-13,Bangalore
DRV0968,Bike,False,active,3.5,20,Z070,Z017,25,,776,evening,2022-05-11,Bangalore
DRV0969,Auto,False,active,4.4,26,Z198,Z002,11,,1189,night,2021-11-12,Bangalore
DRV0970,Bike,False,active,4.6,18,Z069,Z125,30,,932,afternoon,2022-07-10,Bangalore
DRV0971,Bike,False,inactive,4.3,16,Z062,Z062,26,,805,evening,2022-09-08,Bangalore
DRV0972,EV Auto,True,inactive,4.9,9,Z001,Z001,10,2.6,835,morning,2023-04-06,Bangalore
DRV0973,Auto,False,suspended,4.4,48,Z064,Z064,17,,972,evening,2021-01-01,Bangalore
DRV0974,Auto,False,active,4.1,14,Z168,Z083,20,,1037,flexible,2022-11-07,Bangalore
DRV0975,Auto,False,active,4.5,17,Z127,Z103,15,,1091,flexible,2022-08-09,Bangalore
DRV0976,EV Bike,True,inactive,4.2,21,Z076,Z076,14,4.3,676,night,2022-04-11,Bangalore
DRV0977,Auto,False,active,3.8,52,Z027,Z078,12,,1337,evening,2021-01-01,Bangalore
DRV0978,Auto,False,active,4.2,22,Z186,Z180,11,,856,morning,2022-03-12,Bangalore
DRV0979,EV Auto,True,inactive,4.6,6,Z057,Z057,18,2.7,1040,morning,2023-07-05,Bangalore
DRV0980,Auto,False,active,4.4,17,Z190,Z086,19,,862,morning,2022-08-09,Bangalore
DRV0981,Bike,False,inactive,4.4,11,Z186,Z186,27,,549,flexible,2023-02-05,Bangalore
DRV0982,Bike,False,active,4.6,4,Z072,Z023,18,,676,flexible,2023-09-03,Bangalore
DRV0983,Auto,False,active,4.8,33,Z083,Z098,14,,1167,evening,2021-04-16,Bangalore
DRV0984,EV Bike,True,suspended,3.8,10,Z100,Z100,22,3.7,1067,morning,2023-03-07,Bangalore
DRV0985,Bike,False,inactive,4.3,6,Z072,Z072,22,,491,morning,2023-07-05,Bangalore
DRV0986,Bike,False,active,4.3,17,Z180,Z009,25,,776,afternoon,2022-08-09,Bangalore
DRV0987,EV Bike,True,active,4.0,1,Z054,Z127,18,4.5,636,afternoon,2023-12-02,Bangalore
DRV0988,EV Bike,True,active,3.9,17,Z058,Z180,14,4.0,717,afternoon,2022-08-09,Bangalore
DRV0989,EV Bike,True,inactive,3.7,36,Z016,Z016,18,3.4,904,afternoon,2021-01-16,Bangalore
DRV0990,Bike,False,active,4.1,25,Z073,Z179,21,,750,afternoon,2021-12-12,Bangalore
DRV0991,Bike,False,active,4.6,107,Z022,Z182,24,,924,evening,2021-01-01,Bangalore
DRV0992,Bike,False,active,4.3,12,Z054,Z056,21,,668,afternoon,2023-01-06,Bangalore
DRV0993,EV Bike,True,active,4.0,67,Z038,Z097,25,4.4,961,morning,2021-01-01,Bangalore
DRV0994,EV Auto,True,active,4.3,51,Z151,Z167,10,3.8,1142,afternoon,2021-01-01,Bangalore
DRV0995,Bike,False,active,4.1,2,Z190,Z153,20,,520,night,2023-11-02,Bangalore
DRV0996,EV Auto,True,active,3.9,12,Z124,Z167,18,3.4,825,morning,2023-01-06,Bangalore
DRV0997,Bike,False,active,4.0,4,Z151,Z058,15,,585,evening,2023-09-03,Bangalore
DRV0998,Auto,False,active,3.5,29,Z103,Z124,14,,989,morning,2021-08-14,Bangalore
DRV0999,Bike,False,inactive,3.7,5,Z048,Z048,27,,499,evening,2023-08-04,Bangalore
DRV1000,Auto,False,active,4.0,8,Z152,Z150,22,,870,flexible,2023-05-06,Bangalore
DRV1001,EV Bike,True,active,4.0,5,Z043,Z002,17,2.6,696,evening,2023-08-04,Bangalore
DRV1002,Auto,False,active,4.0,8,Z198,Z009,11,,979,afternoon,2023-05-06,Bangalore
DRV1003,Auto,False,active,4.2,7,Z001,Z064,10,,833,evening,2023-06-05,Bangalore
DRV1004,Bike,False,active,4.7,3,Z152,Z091,21,,648,night,2023-10-03,Bangalore
DRV1005,Bike,False,active,4.3,3,Z054,Z035,21,,938,morning,2023-10-03,Bangalore
DRV1006,Auto,False,active,3.6,13,Z102,Z167,16,,1058,flexible,2022-12-07,Bangalore
DRV1007,Auto,False,inactive,4.2,7,Z053,Z053,20,,835,flexible,2023-06-05,Bangalore
DRV1008,Auto,False,active,3.7,24,Z186,Z166,16,,741,afternoon,2022-01-11,Bangalore
DRV1009,EV Bike,True,active,4.9,28,Z064,Z020,20,3.9,887,afternoon,2021-09-13,Bangalore
DRV1010,Bike,False,active,4.0,14,Z200,Z070,19,,766,morning,2022-11-07,Bangalore
DRV1011,Bike,False,suspended,4.1,4,Z030,Z030,18,,721,evening,2023-09-03,Bangalore
DRV1012,EV Bike,True,active,4.9,13,Z160,Z073,13,2.8,706,flexible,2022-12-07,Bangalore
DRV1013,Bike,False,active,4.7,9,Z137,Z142,27,,637,afternoon,2023-04-06,Bangalore
DRV1014,Auto,False,active,4.1,8,Z037,Z097,10,,1066,flexible,2023-05-06,Bangalore
DRV1015,Auto,False,active,4.8,3,Z192,Z118,17,,882,evening,2023-10-03,Bangalore
DRV1016,Bike,False,active,4.3,16,Z059,Z079,17,,529,night,2022-09-08,Bangalore
DRV1017,Auto,False,active,5.0,5,Z027,Z043,11,,905,evening,2023-08-04,Bangalore
DRV1018,Auto,False,inactive,3.4,20,Z109,Z109,17,,1103,evening,2022-05-11,Bangalore
DRV1019,Auto,False,active,4.3,4,Z015,Z158,21,,788,evening,2023-09-03,Bangalore
DRV1020,Auto,False,active,3.8,4,Z136,Z176,19,,834,evening,2023-09-03,Bangalore
DRV1021,EV Bike,True,active,4.0,48,Z025,Z094,17,3.3,990,afternoon,2021-01-01,Bangalore
DRV1022,Bike,False,active,4.2,3,Z064,Z139,18,,668,afternoon,2023-10-03,Bangalore
DRV1023,Bike,False,active,4.7,9,Z054,Z079,16,,583,morning,2023-04-06,Bangalore
DRV1024,Bike,False,active,4.2,34,Z030,Z002,26,,668,afternoon,2021-03-17,Bangalore
DRV1025,Bike,False,active,4.0,21,Z151,Z040,28,,763,morning,2022-04-11,Bangalore
DRV1026,Auto,False,active,3.9,38,Z073,Z094,12,,1008,morning,2021-01-01,Bangalore
DRV1027,Bike,False,inactive,3.9,1,Z099,Z099,28,,498,morning,2023-12-02,Bangalore
DRV1028,Bike,False,active,4.3,18,Z092,Z009,20,,735,flexible,2022-07-10,Bangalore
DRV1029,EV Auto,True,active,3.9,12,Z128,Z175,14,3.5,965,flexible,2023-01-06,Bangalore
DRV1030,EV Bike,True,active,3.9,12,Z030,Z006,17,2.5,678,evening,2023-01-06,Bangalore
DRV1031,Bike,False,inactive,3.8,5,Z163,Z163,15,,544,afternoon,2023-08-04,Bangalore
DRV1032,Bike,False,active,4.2,12,Z195,Z131,20,,766,flexible,2023-01-06,Bangalore
DRV1033,EV Auto,True,active,4.0,13,Z051,Z122,16,3.7,969,morning,2022-12-07,Bangalore
DRV1034,EV Bike,True,active,5.0,140,Z034,Z034,16,4.4,881,afternoon,2021-01-01,Bangalore
DRV1035,Auto,False,active,4.0,32,Z109,Z135,21,,1226,morning,2021-05-16,Bangalore
DRV1036,Bike,False,active,4.0,13,Z022,Z078,18,,531,flexible,2022-12-07,Bangalore
DRV1037,Auto,False,active,4.5,13,Z047,Z011,10,,990,morning,2022-12-07,Bangalore
DRV1038,Auto,False,inactive,3.9,1,Z043,Z043,17,,905,afternoon,2023-12-02,Bangalore
DRV1039,Bike,False,active,3.4,33,Z035,Z085,26,,971,evening,2021-04-16,Bangalore
DRV1040,Auto,False,active,3.6,1,Z070,Z054,11,,868,evening,2023-12-02,Bangalore
DRV1041,Auto,False,active,4.0,17,Z168,Z049,21,,1024,morning,2022-08-09,Bangalore
DRV1042,Auto,False,active,3.9,9,Z195,Z052,10,,879,afternoon,2023-04-06,Bangalore
DRV1043,Auto,False,inactive,4.0,26,Z144,Z144,15,,1180,evening,2021-11-12,Bangalore
DRV1044,EV Auto,True,active,4.3,5,Z129,Z006,10,3.1,821,flexible,2023-08-04,Bangalore
DRV1045,Bike,False,suspended,4.5,48,Z107,Z107,30,,1061,flexible,2021-01-01,Bangalore
DRV1046,Bike,False,active,3.9,1,Z103,Z103,23,,585,morning,2023-12-02,Bangalore
DRV1047,Bike,False,active,4.2,27,Z132,Z117,23,,890,afternoon,2021-10-13,Bangalore
DRV1048,Bike,False,active,3.9,1,Z154,Z061,24,,460,flexible,2023-12-02,Bangalore
DRV1049,Bike,False,active,4.2,49,Z014,Z165,22,,875,morning,2021-01-01,Bangalore
DRV1050,Bike,False,active,4.5,21,Z026,Z181,23,,529,flexible,2022-04-11,Bangalore
DRV1051,Bike,False,suspended,4.5,53,Z015,Z015,26,,810,morning,2021-01-01,Bangalore
DRV1052,EV Auto,True,active,4.3,6,Z200,Z200,14,4.4,944,afternoon,2023-07-05,Bangalore
DRV1053,Auto,False,active,4.6,84,Z113,Z057,14,,1476,evening,2021-01-01,Bangalore
DRV1054,EV Bike,True,active,3.8,2,Z195,Z186,14,2.7,506,morning,2023-11-02,Bangalore
DRV1055,Bike,False,inactive,3.5,8,Z127,Z127,20,,592,afternoon,2023-05-06,Bangalore
DRV1056,EV Bike,True,active,4.0,48,Z044,Z018,18,3.4,751,evening,2021-01-01,Bangalore
DRV1057,Bike,False,active,4.3,3,Z198,Z004,18,,477,morning,2023-10-03,Bangalore
DRV1058,Bike,False,inactive,4.2,13,Z034,Z034,22,,723,morning,2022-12-07,Bangalore
DRV1059,Auto,False,active,4.1,20,Z028,Z139,21,,804,morning,2022-05-11,Bangalore
DRV1060,EV Bike,True,inactive,4.5,16,Z079,Z079,14,2.6,827,evening,2022-09-08,Bangalore
DRV1061,Auto,False,active,3.8,10,Z027,Z140,11,,1159,morning,2023-03-07,Bangalore
DRV1062,EV Auto,True,active,4.1,22,Z037,Z091,14,3.9,1031,evening,2022-03-12,Bangalore
DRV1063,EV Auto,True,active,3.9,4,Z058,Z027,17,3.2,796,afternoon,2023-09-03,Bangalore
DRV1064,EV Auto,True,active,3.9,32,Z039,Z046,17,2.9,783,afternoon,2021-05-16,Bangalore
DRV1065,EV Bike,True,active,4.3,14,Z071,Z090,19,3.2,651,afternoon,2022-11-07,Bangalore
DRV1066,EV Auto,True,active,4.2,7,Z039,Z200,14,3.4,662,night,2023-06-05,Bangalore
DRV1067,EV Auto,True,active,3.7,4,Z111,Z187,13,4.5,1108,morning,2023-09-03,Bangalore
DRV1068,Bike,False,active,4.2,42,Z190,Z106,25,,688,flexible,2021-01-01,Bangalore
DRV1069,Bike,False,active,4.7,20,Z128,Z137,22,,598,evening,2022-05-11,Bangalore
DRV1070,Auto,False,active,5.0,42,Z057,Z180,13,,1207,morning,2021-01-01,Bangalore
DRV1071,EV Bike,True,active,3.5,1,Z036,Z029,17,3.1,539,morning,2023-12-02,Bangalore
DRV1072,EV Bike,True,suspended,4.4,2,Z063,Z063,12,2.7,720,evening,2023-11-02,Bangalore
DRV1073,Bike,False,active,3.7,3,Z111,Z096,16,,904,evening,2023-10-03,Bangalore
DRV1074,Auto,False,active,4.3,25,Z037,Z094,11,,943,morning,2021-12-12,Bangalore
DRV1075,EV Bike,True,active,4.2,14,Z121,Z191,20,3.4,694,evening,2022-11-07,Bangalore
DRV1076,Bike,False,active,3.5,51,Z033,Z040,16,,924,night,2021-01-01,Bangalore
DRV1077,Auto,False,active,3.4,1,Z175,Z117,19,,801,evening,2023-12-02,Bangalore
DRV1078,Bike,False,active,4.3,12,Z134,Z097,19,,623,evening,2023-01-06,Bangalore
DRV1079,Bike,False,active,4.4,6,Z144,Z155,17,,469,afternoon,2023-07-05,Bangalore
DRV1080,Auto,False,inactive,3.5,32,Z101,Z101,13,,1183,morning,2021-05-16,Bangalore
